CLIB122_UNIPROT	CLIB122_NCBI	Standard_A	Standard_B	Standard_C	Standard_D	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	LowpH_D
Q6C2V4	YALI0F04818g1_1	0	0	1.00049E-07	9.58227E-08	4.47681E-08	9.78439E-08	1.29594E-07	0	0	0	0
Q6C7H0	YALI0E00902g1_1	0	0	0	0	3.65984E-08	2.57123E-08	0	1.01279E-07	2.84347E-08	5.13704E-08	0
Q6CGI9	YALI0A18942g1_1	0	0	0	0	6.17752E-07	0	1.78825E-06	1.70951E-06	1.49309E-06	0	0
Q6CDA7	YALI0C02343g1_1	0	0	0	0	7.40573E-07	5.2029E-07	2.21518E-07	0	1.84955E-07	3.34142E-07	0
Q6C8T4	YALI0D17138g1_1	0	0	0	0	0	4.35919E-07	1.85596E-07	5.5195E-07	4.82075E-07	0	0
Q6CFR9	YALI0B04400g1_1	0	0	7.59173E-07	0	0	2.38657E-07	0	3.02182E-07	2.63927E-07	4.76813E-07	0
Q6C8C9	YALI0D20680g1_1	0	0	0	0	0	0	0	0.000000875	7.64228E-07	0	3.22375E-07
Q6CBZ8	YALI0C14014g1_1	0	0	0	0	6.66923E-07	9.10069E-07	1.99488E-07	1.90704E-07	0	0	0
0	0	0	0	0	0	4.76355E-07	3.34664E-07	4.4326E-07	4.23742E-07	3.70098E-07	6.68623E-07	9.43327E-07
Q6C836	YALI0D23067g1_1	0	0	0	2.87825E-07	0	0	3.89263E-07	3.72123E-07	3.25014E-07	0	0
Q6CGS4	YALI0A16698g1_1	0	0	0	0	6.17752E-07	8.42971E-07	1.8478E-07	0	1.54281E-07	0	0
Q6CEV8	YALI0B12518g1_1	0	0	0	4.99678E-07	2.33448E-07	1.64009E-07	2.17229E-07	2.07664E-07	1.81375E-07	3.27673E-07	0
Q6C9R9	YALI0D08866g1_1	0	0	0	0	0	4.53805E-07	1.86985E-06	1.84704E-07	0	0	0
Q6CCB9	YALI0C10780g1_1	0	0	0	0	0	2.89491E-08	1.19281E-07	3.66546E-08	9.95932E-08	0	8.15997E-08
Q6CE53	YALI0B18480g1_1	0	0	0	0	0	4.52167E-07	0	4.1053E-08	0	6.47775E-08	0
Q6CA41	YALI0D06083g1_1	0	0	0	0	2.38057E-07	1.01057E-06	6.89121E-07	0	1.84955E-07	0	0
Q6CAG8	YALI0D02871g1_1	0	0	0	0	1.34006E-07	2.92879E-07	0	1.19205E-07	6.29096E-07	0	0
Q6C7J7	YALI0E00242g1_1	0	0	0	0	7.02195E-07	1.5347E-06	6.5341E-07	6.2464E-07	5.45562E-07	9.85618E-07	0
0	0	0	0	0	0	2.26992E-08	4.96106E-08	0	6.28157E-08	5.48634E-08	0	0
Q6CDY2	YALI0B20306g1_1	0	0	0	6.53691E-07	0	2.14561E-07	0	2.71672E-07	2.37279E-07	4.28671E-07	6.04791E-07
Q6CDU2	YALI0B21186g1_1	0	0	2.53253E-07	0	3.52531E-07	7.96139E-08	1.05448E-07	0	0	0	0
Q6CDZ1	YALI0B20064g1_1	0	0	0	0	0	5.99697E-08	0	0	0	0	1.69039E-07
Q6C7M8	YALI0D26818g1_1	1.9952E-07	0	1.83948E-07	0	0	0	7.65913E-08	7.32189E-08	6.39496E-08	0	0
Q6CDZ0	YALI0B20086g1_1	0	0	0	4.78573E-07	0	0	2.08054E-07	1.98893E-07	5.40408E-07	3.13834E-07	0
Q6CER7	YALI0B13552g1_1	0	0	0	0	1.23983E-07	8.71041E-08	1.15369E-07	1.10289E-07	2.99663E-07	0	0
Q6C8E1	YALI0D20416g1_1	0	0	0	0	9.33156E-08	2.03948E-07	8.68325E-08	0	7.25004E-08	0	1.84793E-07
Q6C6D1	YALI0E10461g1_1	8.54542E-07	0	0	0	0	2.47671E-07	3.28039E-07	3.13595E-07	0	0	0
Q6C5H0	YALI0E18117g1_1	0	0	1.13824E-07	0	0	3.57822E-08	4.73933E-08	1.40944E-07	3.95708E-08	0	0
Q6C9P4	YALI0D09427g1_1	0	0	0	0	7.29777E-07	1.59498E-06	0	0	0	0	0
Q6C4J2	YALI0E26323g1_1	0	0	0	0	2.30085E-07	1.61646E-07	2.141E-07	2.04673E-07	1.78762E-07	3.22953E-07	0
Q6C0P6	YALI0F22803g1_1	0	0	0	0	3.74507E-07	2.63111E-07	1.12022E-07	0	9.35319E-08	0	0
0	0	0	0	0	0	3.80175E-08	8.30901E-08	2.13756E-07	0	0	0	0
Q6C975	YALI0D13442g1_1	0	0	0	0	1.22764E-07	8.62483E-08	1.14235E-07	1.09205E-07	9.53804E-08	0	0
Q6C627	YALI0E13057g1_1	0	0	0	0	0	3.41044E-07	0	1.38809E-07	1.21236E-07	2.19026E-07	0
Q6C3S5	YALI0E32483g1_1	0	0	3.51396E-07	0	0	0	1.46312E-07	4.35122E-07	1.22163E-07	2.20701E-07	0
Q6CCT9	YALI0C06578g1_1	0	0	0	1.39068E-07	0	0	0	1.79799E-07	5.04794E-08	9.11966E-08	1.28665E-07
Q6CDP1	YALI0B22440g1_1	0	0	0	2.78112E-07	1.29933E-07	9.12848E-08	1.20906E-07	1.15582E-07	1.0095E-07	0	0
Q6BZV0	YALI0F30701g1_1	7.70956E-07	0	0	0	0	2.23446E-07	0	8.80141E-07	2.47104E-07	0	6.29833E-07
Q6CG32	YALI0B01298g1_1	0	0	0	2.38813E-07	3.47092E-07	2.4385E-07	1.03821E-07	0	0	0	0
Q6CB59	YALI0C21692g1_1	0	0	0	0	2.21488E-07	1.55607E-07	6.41158E-07	1.97025E-07	1.72083E-07	0	0
Q6CA59	YALI0D05665g1_1	0	0	0	0	0	0	5.21016E-08	4.98075E-08	2.62855E-07	0	0
Q6CDS3	YALI0B21604g1_1	0	0	0	0	0	1.8129E-07	2.40117E-07	2.29544E-07	2.00485E-07	3.62198E-07	0
0	0	0	0	0	1.39518E-06	6.51824E-07	4.5794E-07	6.06539E-07	0	1.57545E-06	0	0
Q6C9T8	YALI0D08448g1_1	0	0	0	0	0	0	5.27599E-07	5.04368E-07	4.40517E-07	0	0
Q6C6E8	YALI0E10109g1_1	0	0	0	0	1.4435E-07	1.01413E-07	1.34321E-07	1.28407E-07	1.12151E-07	0	2.85857E-07
Q6C0S1	YALI0F22209g1_1	0	0	0	0	8.55112E-07	1.93114E-07	0	2.44516E-07	6.64369E-07	0	0
Q6C363	YALI0F02299g1_1	0	0	0	0	0	3.28966E-08	4.35714E-08	4.16528E-08	2.1982E-07	0	0
Q6C6T3	YALI0E06501g1_1	0	0	0	0	8.40308E-08	5.9036E-08	0	0	3.94486E-07	0	0
Q6CD34	YALI0C04158g1_1	0	0	0	0	0	0	0	6.9605E-08	6.07932E-08	0	0
Q6C594	YALI0E19987g1_1	0	0	6.82522E-07	0	0	2.14561E-07	2.84185E-07	2.71672E-07	2.37279E-07	0	6.04791E-07
0	0	0	0	0	0	0	1.38244E-06	3.03033E-07	0	7.8711E-07	0	0
Q6C2X2	YALI0F04378g1_1	1.55414E-07	0	0	1.37232E-07	0	0	0	5.7033E-08	0	8.99923E-08	1.26966E-07
Q6C928	YALI0D14762g1_1	0	0	0	0	1.63427E-07	3.57182E-07	1.52073E-07	1.45377E-07	0	2.2939E-07	0
0	0	9.10763E-07	0	0	0	3.75725E-07	2.63966E-07	0	3.34227E-07	9.0812E-07	0	0
Q6C0U3	YALI0F21725g1_1	0	0	0	0	1.19996E-07	2.6226E-07	3.47362E-07	0	9.32295E-08	0	0
Q6BZT4	YALI0F31053g1_1	0	0	3.12965E-08	0	1.4004E-08	9.83854E-09	7.87386E-08	0	0	0	0
Q6CEJ9	YALI0B15081g1_1	0	0	0	0	3.37636E-07	0	9.7738E-07	3.00345E-07	2.62322E-07	4.73914E-07	0
Q6C5X7	YALI0E14234g1_1	0	0	0	0	0	3.81291E-08	5.05017E-08	4.82781E-08	0	0	0
Q6C765	YALI0E03388g1_1	0	0	0	1.94376E-06	0	0.000000638	0	8.07819E-07	7.05552E-07	1.27466E-06	0
Q6CCZ2	YALI0C05346g1_1	0	0	0	0	0	5.51576E-07	7.30559E-07	0	0	0	0
Q6C9A2	YALI0D12771g1_1	0	0	0	0	0	0	0	1.56904E-06	1.37041E-06	0	0
Q6CDU4	YALI0B21142g1_1	0	3.17779E-07	7.2779E-07	0	0	7.35451E-08	9.741E-08	0	8.13321E-08	0	0
Q6CBJ6	YALI0C18205g1_1	0	0	0	0	2.83964E-07	1.995E-07	2.64236E-07	2.52601E-07	2.20623E-07	3.98579E-07	0
Q6CEY4	YALI0B11880g1_1	0	0	0	0	3.05403E-07	2.14561E-07	8.84072E-07	0	2.37279E-07	4.28671E-07	0
Q6CAR4	YALI0D00605g1_1	0	0	0	0	0	1.0839E-07	1.43562E-07	4.26944E-07	1.19867E-07	2.16553E-07	0
Q6C1J7	YALI0F15697g1_1	0	0	0	0	4.1544E-07	1.76357E-06	1.20261E-06	0	0	0	0
Q6CES8	YALI0B13310g1_1	0	0	2.26484E-07	0	1.01343E-07	7.11987E-08	9.43023E-08	9.015E-08	7.87373E-08	0	0
B5FVE3	YALI0D08635g1_1	0	0	0	0	3.20875E-06	2.25431E-06	2.98582E-06	2.85435E-06	2.493E-06	4.50388E-06	0
Q6CF87	YALI0B09317g1_1	0	0	0	0	2.48444E-06	1.74545E-06	0	7.10418E-07	6.20481E-07	0	0
Q6C2L7	YALI0F06776g2_1	2.47824E-07	0	2.28481E-07	0	0	7.18265E-08	0	0	7.94316E-08	0	0
Q6C8D6	YALI0D20526g1_1	0	0	0	1.40082E-05	1.08312E-06	0	1.00787E-06	0	0	0	0
Q6C705	YALI0E04785g1_1	0	0	0	0	1.89324E-07	1.3301E-07	1.76171E-07	1.68413E-07	1.47093E-07	0	0
Q6C9Q0	YALI0D09273g1_1	0	0	0	0	0	0	0	8.2104E-06	3.69198E-06	0	0
Q6C0S2	YALI0F22187g1_1	9.60165E-07	0	0	5.12291E-06	0	0	0	0	0	0	0
Q6C045	YALI0F27885g1_1	1.33012E-07	0	1.22631E-07	0	0	0	0	0	4.26326E-08	7.70204E-08	0
Q6C0Q4	YALI0F22627g1_1	0	0	0	0	2.47727E-07	0	0	6.85537E-07	0	3.47715E-07	0
Q6CFG5	YALI0B07205g1_1	2.47045E-06	0	0	0	1.01915E-06	7.16008E-07	9.48348E-07	0	0	0	0
Q6CED9	YALI0B16434g1_1	0	0	0	0	0	0	0	1.75869E-07	4.93762E-08	8.92036E-08	0
B5FVB4	YALI0B17061g1_1	0	0	0	0	8.23924E-07	5.78849E-07	0	7.32924E-07	6.40138E-07	1.15648E-06	0
Q6CAD1	YALI0D03916g1_1	0	0	0	0	4.39466E-07	0	0	3.90929E-07	1.06218E-06	6.16846E-07	0
Q6CHK3	YALI0A07997g1_1	0	0	4.83303E-08	0	0	1.51934E-08	6.26024E-08	0	0	0	0
Q6C5Q1	YALI0E16214g1_1	0	0	0	6.35402E-07	0	2.08558E-07	0	2.64071E-07	7.175E-07	0	0
Q6C8S2	YALI0D17446g1_1	0	0	0	0	0	1.3951E-07	0	0	9.32225E-07	2.78726E-07	0
0	YALI0E30525g1_1	0	0	0	1.76178E-07	0	5.78269E-08	7.65913E-08	0	1.98941E-07	0	0
Q6CI60	YALI0A01419g1_1	0	0	0	7.98952E-06	0	0	1.11651E-06	1.06735E-06	9.32225E-07	0	0
Q6CD46	YALI0C03850g1_1	0	0	0	0	2.30085E-07	1.61646E-07	6.88223E-08	0	0	0	0
Q6CF27	YALI0B10802g1_1	0	0	8.35604E-07	8.26957E-08	0	0	0	0	0	0	0
Q6CFF7	YALI0B07425g1_1	0	0	0	1.28806E-06	0	0	5.5997E-07	1.66531E-06	4.67544E-07	0	0
Q6C669	YALI0E12001g1_1	0	0	0	0	0	0	0	1.73578E-07	1.51603E-07	8.80412E-08	0
Q6C8Q0	YALI0D17952g1_1	0	0	0	7.64093E-07	3.56982E-07	0	3.32181E-07	3.17554E-07	0	0	0
Q6CHE8	YALI0A09658g1_1	0	0	0	0	2.97695E-07	6.723E-08	8.90457E-08	8.51249E-08	0	0	0
Q6C964	YALI0D13684g1_1	0	0	0	0	3.67134E-08	0	3.41627E-08	0	1.72353E-07	0	0
Q6C1N3	YALI0F14795g1_1	0	0	0	0	4.25685E-07	0	0	1.21723E-07	3.30731E-07	0	0
Q6C0S3	YALI0F22165g1_1	0	0	0	0	0	0	0	0	1.06127E-07	1.9173E-07	8.69532E-08
Q6C5K1	YALI0E17391g1_1	0	0	0	0	0	7.98633E-08	0	3.14577E-07	2.74753E-07	0	0
Q6CHX0	YALI0A03905g1_1	0	0	0	0	2.52801E-07	1.77606E-07	2.35238E-07	2.2488E-07	1.96411E-07	0	0
Q6C756	YALI0E03608g1_1	0	0	0	1.3195E-07	0	0	5.73639E-08	5.4838E-08	4.78957E-08	0	1.22079E-07
0	YALI0E35024g1_1	0	0	0	0	0	0	1.60099E-06	4.91978E-07	4.29695E-07	0	0
Q6C926	YALI0D14850g1_1	0	0	0	3.17188E-06	0	0	1.37894E-06	4.10087E-06	1.15134E-06	0	0
Q6C089	YALI0F26807g1_1	0	0	0	0	1.30821E-07	9.19084E-08	1.21732E-07	1.16372E-07	1.0164E-07	0	0
Q6CF76	YALI0B09603g1_1	0	0	0	0	0	0	7.12069E-08	2.11764E-07	5.94539E-08	1.0741E-07	0
Q6CFA9	YALI0B08756g1_1	0	0	0	0	6.82822E-08	4.79717E-08	6.35383E-08	6.07406E-08	5.3051E-08	0	0
Q6CC60	YALI0C12199g1_1	0	0	0	0	0	0	2.19756E-06	6.53538E-06	0	3.31485E-06	4.67675E-06
Q6C336	YALI0F02937g1_1	0	0	0	0	0	1.19448E-07	0	1.51242E-07	1.32095E-07	0	0
Q6CDB7	YALI0C01925g1_1	0	7.26221E-07	5.34642E-07	0	2.39232E-07	1.68073E-07	2.22611E-07	0	0	0	0
Q6CI72	YALI0A01023g1_1	8.43121E-08	0	0	0	3.4782E-08	7.60185E-08	3.23655E-08	0	0	0	0
Q6C9U5	YALI0D08294g1_1	0	0	0	0	0	1.90044E-07	4.16578E-08	3.98236E-08	0	0	0
Q6CAV7	YALI0C23991g1_1	0	0	0	0	1.72082E-07	0	0	1.53076E-07	4.1592E-07	0	0
Q6CBI8	YALI0C18381g1_1	0	0	0	0	0	5.22859E-07	2.22611E-07	0	1.85868E-07	3.35792E-07	0
0	0	0	0	0	0	0	3.50311E-07	4.63985E-07	0	1.2453E-07	0	0
Q6CCV8	YALI0C06127g1_1	0	0	0	0	0	1.28583E-07	1.70307E-07	1.62808E-07	1.42197E-07	2.56895E-07	0
Q6C573	YALI0E20493g1_1	0	0	0	0	0	2.34347E-07	3.10391E-07	2.96724E-07	2.5916E-07	4.68201E-07	0
Q6C1H1	YALI0F16313g1_1	0	0	0	0	1.24805E-07	2.72771E-07	1.16135E-07	1.11021E-07	0	0	0
Q6C8S3	YALI0D17424g1_1	0	0	0	0	0	5.9036E-08	2.4325E-07	7.47498E-08	6.52867E-08	0	0
Q6C9H9	YALI0D11066g1_1	0	0	0	0	0	1.53435E-07	0	1.94276E-07	1.69681E-07	3.06547E-07	0
Q6C9U9	YALI0D08206g1_1	0	0	0	0	0	6.9567E-08	0	8.8084E-08	2.39331E-07	0	1.96091E-07
Q6CCB3	YALI0C10901g1_1	0	0	0	0	8.98093E-07	6.30957E-07	0	2.56807E-07	0	0	0
Q6CBJ8	YALI0C18161g1_1	0	0	0	0	8.46009E-07	1.91059E-07	7.87233E-07	0	0	0	0
Q6C5G4	YALI0E18282g1_1	0	0	0	0	2.46484E-07	1.73167E-07	2.29359E-07	2.1926E-07	1.91502E-07	0	0
Q6C631	YALI0E12969g1_1	0	0	0	0	2.99132E-08	6.53775E-08	2.7835E-08	0	2.32407E-08	0	0
Q6C017	YALI0F28545g1_1	0	0	0	0	1.45402E-07	3.17786E-07	0	1.29342E-07	1.12968E-07	0	0
Q6CE52	YALI0B18502g1_1	0	0	0	0	6.07028E-07	4.26468E-07	5.64855E-07	5.39983E-07	4.71623E-07	0	0
Q6C457	YALI0E29506g1_1	0	0	0	0	1.96257E-08	1.37881E-08	1.82622E-08	1.74581E-08	1.5248E-08	0	0
Q6C2Q0	YALI0F06072g1_1	1.30904E-07	0	1.20687E-07	0	0	0	0	4.80385E-08	4.19569E-08	0	0
0	0	0	5.69838E-07	0	0	0	1.3188E-07	0	0	0	0	0
Q6CHV0	YALI0A04697g1_1	0	0	1.30659E-07	0	5.8465E-08	0	0	0	4.54237E-08	8.20629E-08	0
Q6C6B0	YALI0E10989g1_1	5.44556E-07	0	0	0	0	0	0	0	0	0	0
Q6C6E4	YALI0E10175g1_1	0	0	0	0	1.09867E-07	0	0	9.77327E-08	2.65547E-07	0	0
0	0	0	0	0	0	0	0	0	5.69073E-08	1.54622E-07	0	0
Q6C9J3	YALI0D10769g1_1	0	0	5.48092E-07	0	2.45251E-07	0	2.28212E-07	2.18163E-07	0	0	0
0	0	0	0	0	1.43411E-06	6.70011E-07	0	6.23462E-07	0	5.20557E-07	0	0
Q6C4B5	0	0	0	0	0	0	0	0	1.30289E-07	1.13795E-07	2.05583E-07	2.90047E-07
Q6CCY7	YALI0C05489g1_1	0	0	0	0	1.24393E-07	8.73924E-08	3.6009E-07	0	0	0	0
0	YALI0F03223g1_1	0	0	9.28436E-07	0	0	2.91868E-07	0	0	0	0	0
Q6CFN5	YALI0B05390g1_1	0	0	0	0	0	0	0	0	0	0	0
0	YALI0F00748g1_1	0	0	0	0	1.86921E-07	1.31321E-07	1.73934E-07	0	1.45226E-07	0	0
Q6C6T6	YALI0E06435g1_1	0	0	0	0	8.46912E-08	5.94999E-08	7.88073E-08	0	6.57998E-08	0	0
Q6CAS8	YALI0D00275g1_1	0	0	0	0	0	0	2.30516E-07	2.20366E-07	1.92468E-07	0	0
Q6C774	YALI0E03190g1_1	0	0	0	0	0	7.625E-08	0	9.65458E-08	8.43234E-08	1.5234E-07	0
Q6C990	YALI0D13024g1_1	0	0	0	0	0	0	0	3.90929E-07	1.09755E-07	1.98285E-07	0
Q6C9K2	YALI0D10549g1_1	0	0	0	0	0	0	0	3.58063E-08	3.12733E-08	5.64987E-08	7.97113E-08
Q6C8Z7	YALI0D15532g1_1	0	0	0	0	0	1.30215E-07	1.72469E-07	1.64875E-07	1.44002E-07	0	0
Q6C927	YALI0D14784g1_1	0	0	2.6817E-07	0	0	8.43034E-08	0	1.06743E-07	9.32295E-08	0	0
Q6BZQ9	YALI0F31603g1_1	0	0	0	0	0	2.6079E-08	0	1.02724E-07	2.88403E-08	0	0
Q6CGK3	YALI0A18590g1_1	0	0	2.86475E-07	0	0	0	0	0	9.95932E-08	0	0
F2Z6C2	YALI0F23375g1_1	0	0	0	0	1.02537E-07	2.24103E-07	9.54136E-08	0	0	0	0
Q6C6N4	YALI0E07942g1_1	0	0	0	0	2.81647E-07	1.97872E-07	0	0	0	0	0
Q6CHE9	YALI0A09636g1_1	0	0	0	0	3.29574E-07	7.20307E-07	3.06677E-07	0	0	0	0
P78980	YALI0E16599g1_1	0	0	0	0	0	1.05588E-07	0	1.33692E-07	3.63252E-07	0	0
Q6CBB0	YALI0C20427g1_1	0	0	0	0	0	1.75146E-06	0	3.67017E-07	0	0	0
0	0	0	0	0	0	3.17388E-08	2.22981E-08	2.95337E-08	0	0	0	6.28524E-08
Q6C1B7	YALI0F17644g1_1	0	0	0	0	0	0	4.48299E-07	0	3.74306E-07	0	0
Q6CCY2	YALI0C05599g1_1	0	0	0	0	0	2.8206E-07	0	1.14801E-07	1.00268E-07	0	0
Q6C3Z2	YALI0E31108g1_1	0	0	0	0	0	0	0	3.72123E-07	3.25014E-07	5.87173E-07	8.28414E-07
Q6CF68	YALI0B09812g1_1	0	0	0	0	0	0	0	1.52461E-07	4.14248E-07	0	0
Q6CGC8	YALI0A20394g1_1	0	0	0	0	8.06917E-07	5.66901E-07	0	7.17795E-07	6.26924E-07	0	0
Q6C9H2	YALI0D11242g1_1	0	0	0	0	0	4.68916E-08	1.93211E-07	5.9373E-08	0	0	0
Q6C649	YALI0E12441g1_1	0	0	0	0	0	0	0	4.57607E-07	3.99675E-07	7.22057E-07	1.01872E-06
0	0	0	0	1.78479E-06	0	7.98624E-07	0	0	0	6.20481E-07	0	0
Q6CH26	YALI0A13321g1_1	0	0	0	0	0	2.64826E-07	3.5076E-07	0	0	0	0
Q6C7E4	YALI0E01496g1_1	0	0	0	0	0	0	0	3.21595E-07	8.73798E-07	5.07444E-07	0
Q6C525	YALI0E21626g1_1	0	0	0	0	1.7002E-07	1.19448E-07	0	0	4.10936E-07	0	0
Q6C2S2	YALI0F05610g1_1	0	0	0	0	0	1.25416E-07	0	1.58799E-07	4.31469E-07	0	0
0	YALI0C13860g1_1	0	0	0	0	1.24805E-07	8.76823E-08	1.16135E-07	0	9.69661E-08	0	0
Q6C749	YALI0E03784g1_1	0	0	0	0	2.60733E-07	1.10683E-06	0	0	0	0	0
0	0	0	0	0	0	1.7002E-07	0	1.58208E-07	0	4.10936E-07	0	0
Q6C7D2	YALI0E01782g1_1	0	0	0	0	0	3.80178E-07	8.33355E-08	0	0	0	0
Q6C4X1	YALI0E23045g1_1	0	0	0	0	0	0	0	0	1.29042E-06	0	0
Q6C8C2	YALI0D20878g1_1	0	0	0	0	0	0	0	1.73578E-07	1.51603E-07	0	3.86415E-07
Q6C484	YALI0E28919g1_1	0	0	0	0	0	1.995E-07	2.64236E-07	0	6.86337E-07	0	0
Q6C7M7	YALI0D26840g1_1	0	0	0	0	0	9.68124E-08	1.28227E-07	0	1.07063E-07	1.93421E-07	0
Q6CA73	YALI0D05313g1_1	0	0	0	0	0	2.12127E-07	2.80961E-07	0	7.29778E-07	0	0
Q6CEW5	YALI0B12364g1_1	0	0	0	0	3.85698E-07	8.42971E-07	3.58902E-07	0	0	0	0
Q6CC71	YALI0C11880g1_1	9.28799E-07	0	0	0	0	0	3.56545E-07	3.40845E-07	0	5.3782E-07	0
P41929	YALI0E05533g1_1	0	0	0	0	1.82259E-07	1.28046E-07	1.69597E-07	0	1.41604E-07	0	0
Q6CBH9	YALI0C18623g1_1	0	0	0	0	4.24134E-08	2.97976E-08	0	3.7729E-08	3.29526E-08	0	0
Q6C0N2	YALI0F23243g1_1	0	0	0	0	0	6.01836E-07	1.31923E-07	0	0	0	0
Q6CFU9	YALI0B03520g1_1	0	0	0	0	0	4.16815E-08	5.52069E-08	5.2776E-08	0	0	0
Q6C1L1	YALI0F15279g1_1	0	0	0	0	0	0	0	0	0	0	8.82867E-07
Q6CB35	YALI0C22231g1_1	0	0	5.10269E-08	0	2.28326E-08	0	2.12463E-08	0	0	0	0
Q6CBS9	YALI0C15851g1_1	0	0	0	0	0	0	9.37122E-07	0	2.51517E-07	0	0
Q6C1B9	YALI0F17600g1_1	0	0	0	0	0	0	3.47362E-07	0	9.0225E-07	0	0
Q6CGB2	YALI0A20724g1_1	0	0	0	0	0	0	1.55092E-07	1.48263E-07	1.29493E-07	0	0
Q6C7B0	YALI0E02266g1_1	0	0	0	8.47832E-07	0	0	0	0	3.07749E-07	0	7.84408E-07
Q6CAY8	YALI0C23276g1_1	0	0	0	0	0	0	0	2.61126E-07	7.33125E-08	0	0
Q6CCN7	YALI0C07887g1_1	0	0	0	0	0	3.02238E-07	0	3.82686E-07	3.34239E-07	0	0
Q6C5R1	YALI0E15906g1_1	0	0	0	1.72714E-06	0	5.66901E-07	0	0	0	0	1.59794E-06
Q6C7Y5	YALI0D24343g1_1	0	0	0	0	0	0	0	0	3.90413E-07	0	0
Q6CHZ8	YALI0A03003g1_1	0	0	0	0	0	0	0	6.42897E-07	5.61509E-07	1.01443E-06	0
0	YALI0B10912g1_1	0	1.02494E-06	0	0	0	2.37207E-07	0	0	0	0	0
0	0	0	0	0	0	0	2.60571E-07	1.07365E-06	0	0	0	0
Q6CG16	YALI0B01694g1_1	0	0	0	1.82227E-07	8.51361E-08	0	7.92212E-08	0	0	0	0
Q6C4Q7	YALI0E24497g1_1	0	0	0	0	3.88258E-07	8.76823E-08	0	0	0	0	0
Q6C0Z5	YALI0F20526g1_1	0	0	0	2.84709E-08	0	0	3.85049E-08	0	0	0	0
Q6C3Q7	YALI0E32879g1_1	0	0	0	0	0	5.20866E-08	0	6.59507E-08	5.76015E-08	0	0
Q6CE83	YALI0B17754g1_1	0	0	0	0	0	0	1.94559E-08	1.85993E-08	1.62447E-08	0	0
Q6CHX1	YALI0A03883g1_1	0	0	0	6.95249E-08	0	0	0	2.88943E-08	2.52364E-08	0	0
0	YALI0D18139g1_1	0	0	0	4.34027E-06	0	0	1.88688E-06	1.8038E-06	0	0	0
Q6C5F7	YALI0E18480g1_1	0	0	0	0	0	0	7.64007E-07	0	0	0	0
Q6CDN3	YALI0B22616g1_1	0	0	0	0	1.79254E-07	1.25935E-07	1.66801E-07	0	0	0	0
Q6CFX8	YALI0B02706g1_1	0	0	0	0	1.09531E-07	7.69513E-08	1.01922E-07	0	0	0	0
Q6C9X3	YALI0D07612g1_1	0	0	1.28508E-07	0	0	4.03984E-08	0	5.11514E-08	0	0	0
Q6C523	YALI0E21670g1_1	0	0	0	0	0	0	2.79371E-07	2.6707E-07	2.33259E-07	0	0
Q6C0I9	YALI0F24299g1_1	0	0	0	0	0	0	0	2.3254E-07	0	1.17948E-07	0
Q6CFU5	YALI0B03652g1_1	0	0	0	0	3.85698E-07	8.42971E-07	0	0	0	0	0
Q6C724	YALI0E04378g1_1	0	0	0	0	0	0	0	1.03975E-06	2.91915E-07	0	0
Q6C2Q4	YALI0F05984g1_1	0	0	0	0	0	0	0	1.06398E-07	9.29286E-08	0	2.36862E-07
Q6CD93	YALI0C02651g1_1	0	0	0	0	0	8.88573E-08	3.66125E-07	0	0	0	0
Q6C0J4	YALI0F24145g1_1	0	0	0	0	4.27181E-07	0	0	0.00000038	0	5.99602E-07	0
Q6C9W7	YALI0D07744g1_1	0	0	0	0	0	1.26018E-06	5.36534E-07	0	0	0	0
0	YALI0B11275g1_1	0	0	0	0	0	1.12431E-06	0	1.42357E-06	0	2.24625E-06	0
Q6C8N4	YALI0D18271g1_1	0	0	0	0	0	1.43274E-07	5.90343E-07	0	0	0	0
Q6CD77	YALI0C03069g1_1	0	0	0	0	0	1.67247E-07	2.21518E-07	0	1.84955E-07	0	0
Q6CHR6	YALI0A05951g1_1	0	0	0	0	0	0	0	4.06803E-07	1.14212E-07	0	0
Q6CBH7	YALI0C18667g1_1	0	0	0	0	0	0	0	4.77535E-08	4.1708E-08	7.53502E-08	0
Q6CEU1	YALI0B12936g1_1	0	0	0	0	0	1.40126E-07	1.85596E-07	0	1.54963E-07	0	0
0	0	0	0	0	0	4.39466E-07	3.08748E-07	4.08935E-07	0	0	0	0
Q6C3Q6	YALI0E32901g1_1	0	0	0	0	0	0	0	1.00805E-07	0	4.94821E-07	0
0	0	0	0	0	0	0	0	9.24069E-08	2.74811E-07	0	0	0
0	0	0	0	0	0	3.63831E-07	2.5561E-07	0	0	0	0	0
Q6CF99	YALI0B08965g1_1	0	0	0	0	5.31042E-07	0	1.53725E-06	0	0	0	0
Q6C8H3	YALI0D19602g1_1	0	0	0	0	0	0	0	1.99365E-07	5.59728E-08	0	0
Q6CI71	YALI0A01045g1_1	0	0	0	0	0	1.40126E-07	1.85596E-07	0	1.54963E-07	0	0
Q6C695	YALI0E11385g1_1	0	0	0	0	2.91914E-07	2.05085E-07	2.71634E-07	0	0	0	0
Q6CAS7	YALI0D00297g1_1	0	0	0	0	5.49828E-08	0	1.59163E-07	0	0	0	0
Q6C0Y2	YALI0F20812g1_1	0	0	0	0	4.1544E-07	2.91868E-07	3.86577E-07	0	0	0	0
Q6C196	YALI0F18172g1_1	0	0	0	0	0	0	7.63949E-08	7.30311E-08	0	1.15236E-07	0
