Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C
W0TAB0	KLMA_30456	3.26967E-08	3.20084E-08	0	0	0	0	0	1.94048E-07	3.01354E-07	0	0	0
W0TDD0	KLMA_60064	1.88475E-06	0	0	0	0	0	0	0	0	0	0	3.11724E-07
W0T4M0	KLMA_10371	4.30304E-07	2.18927E-07	1.21125E-07	0	0	0	0	0	0	0	0	0
W0T7E3	KLMA_30015	3.41464E-07	5.67494E-08	0	0	0	0	0	3.44037E-07	0	0	0	0
W0TBR6	KLMA_30249	2.13435E-07	2.08943E-07	0	0	4.0399E-07	0	0	0	0	0	0	0
W0TGE6	KLMA_80406	8.15655E-08	7.98485E-08	0	2.2914E-07	1.54387E-07	0	0	1.58126E-07	2.45568E-07	0	0	0
W0TIJ6	KLMA_80345	1.30185E-06	2.16359E-07	0	0	0	0	0	4.28462E-07	0	0	0	4.91104E-07
W0TGK6	KLMA_80184	2.1675E-07	6.93126E-08	0	0	0	0	0	1.37262E-07	2.13166E-07	2.21707E-07	0	0
W0TDK5	KLMA_50222	2.15233E-08	2.10703E-08	0	6.04651E-08	0	6.06969E-08	0	0	0	6.73964E-08	6.26383E-08	0
W0TB75	KLMA_50031	8.51338E-08	8.33418E-08	1.41158E-07	0	0	0	0	0	0	2.66581E-07	2.47761E-07	1.89174E-07
W0TAG9	KLMA_40371	2.73314E-07	0	0	0	0	0	0	0	6.12473E-08	0	0	0
W0T930	KLMA_30610	0	0	9.72797E-08	5.38401E-08	3.62756E-08	0	0	3.71543E-08	5.77002E-08	0	0	0
W0T775	KLMA_10322	1.60419E-06	1.57042E-06	0	0	0	0	0	0	0	0	0	0
W0TD90	KLMA_50132	5.38351E-07	2.73898E-07	1.51539E-07	0	0	0	0	0	0	0	0	0
W0T7J0	KLMA_20560	1.17304E-07	1.14834E-07	1.94498E-07	3.29538E-07	2.22032E-07	0	0	2.2741E-07	0	0	0	0
W0TDW3	KLMA_60264	3.61011E-07	3.53412E-07	5.98584E-07	1.01418E-06	6.83321E-07	0	0	0	0	0	0	8.02194E-07
W0T5H1	KLMA_10449	6.12881E-08	5.9998E-08	0	0	1.16006E-07	1.72836E-07	0	0	0	1.91912E-07	0	1.36187E-07
W0TA29	KLMA_40458	3.17771E-08	3.11082E-08	0	0	0	0	0	6.16044E-08	2.92879E-07	0	0	0
W0T4Y0	KLMA_10491	1.02232E-08	0	1.69508E-08	0	1.93504E-08	2.88299E-08	0	1.98191E-08	0	0	0	0
W0TK37	KLMA_80213	4.52885E-08	4.43352E-08	0	0	0	0	0	0	0	0	4.03483E-07	1.00634E-07
W0TDK2	KLMA_50489	7.63383E-08	7.47314E-08	0	2.14456E-07	0	0	0	0	0	0	0	1.69629E-07
W0TD43	KLMA_50309	1.26547E-07	0	6.85406E-08	0	0	0	0	8.01385E-08	1.24454E-07	0	0	0
W0T648	KLMA_20634	1.79918E-07	0	0	5.05439E-07	1.04252E-06	5.07377E-07	0	0	0	0	0	0
W0TIR8	KLMA_80410	0	0	0	5.79473E-07	3.90429E-07	5.81695E-07	7.05122E-07	3.99886E-07	0	0	0	0
W0TC46	KLMA_40332	2.10537E-08	2.06105E-08	0	0	0	0	0	4.08156E-08	0	0	6.12715E-08	4.67829E-08
W0T4V3	KLMA_20194	0	0	0	0	2.29547E-06	0	0	0	3.89601E-07	0	0	0
W0T7M8	KLMA_10487	0	0	0	0	0	0	1.46557E-07	2.54439E-07	3.95142E-07	0	0	0
W0T824	KLMA_30270	1.01552E-07	3.24745E-08	0	0	0	0	0	1.96873E-07	0	0	0	0
W0TFS2	KLMA_70045	1.16072E-07	0	6.28675E-08	0	0	0	0	0	0	0	1.10345E-07	8.42521E-08
W0TCC4	KLMA_30464	3.76891E-07	1.20523E-07	0	3.45862E-07	0	0	0	0	0	0	0	2.73569E-07
W0TIS9	KLMA_70201	3.53473E-07	1.13034E-07	1.91449E-07	0	0	0	0	0	0	0	3.36032E-07	0
0	0	4.6996E-06	7.81047E-07	0	2.24136E-06	0	0	0	0	0	0	0	0
W0TID8	KLMA_80290	0	1.14192E-06	0	0	0	0	1.30255E-06	2.26138E-06	0	0	0	0
W0T845	KLMA_10642	2.65209E-07	0	0	0	1.63978E-07	0	0	0	2.60824E-07	2.71274E-07	0	0
W0TKC1	KLMA_80303	0	0	1.05323E-07	1.78449E-07	3.68071E-07	1.79134E-07	0	0	0	0	0	0
W0T5U4	KLMA_10791	3.51941E-08	3.44533E-08	5.83546E-08	0	0	0	0	0	3.24372E-07	0	0	0
W0T289	KLMA_10060	0	3.90003E-07	0	0	7.5407E-07	0	0	0	1.19943E-06	1.24748E-06	0	8.85251E-07
W0TJB7	KLMA_70401	2.98506E-07	8.94583E-07	1.51518E-06	0	0	0	0	0	0	0	0	0
W0T9T8	KLMA_20391	4.0755E-07	3.98972E-07	6.75749E-07	0	7.7141E-07	0	0	0	1.22701E-06	0	0	0
W0T7X7	KLMA_20433	0	0	0	0	0	0	0	0	2.73918E-07	8.72145E-07	2.6478E-07	2.02168E-07
W0TBP5	KLMA_50151	0	0	1.26958E-06	0	0	0	0	0	0	0	0	0
W0TIY9	KLMA_70271	4.5612E-07	8.59167E-07	0	0	0	0	0	0	0	0	0	0
W0TC55	KLMA_50336	1.07457E-06	5.46713E-07	0	0	0	0	0	0	0	0	0	0
W0TCB1	KLMA_30449	1.21126E-07	0.000000363	0	0	2.29268E-07	0	4.14062E-07	0	0	0	0	0
W0TFF3	KLMA_70262	1.14265E-07	0	5.79994E-07	0	0	0	0	2.21518E-07	0	0	3.32539E-07	0
W0TAM4	KLMA_40064	2.88456E-07	4.79398E-08	0	0	0	0	0	0	0	0	1.42517E-07	0
W0T8P4	KLMA_30490	3.52242E-07	5.85406E-08	9.91518E-08	0	0	0	0	0	0	0	0	0
W0T634	KLMA_20392	6.79243E-07	7.09532E-08	0	0	0	0	0	0	0	0	0	0
W0T7B4	KLMA_30212	0	3.16283E-08	0	9.07632E-08	6.11531E-08	9.11112E-08	0	0	0	1.01168E-07	0	0
W0T485	KLMA_10780	1.3428E-07	4.29404E-08	7.27294E-08	0	0	0	0	8.50361E-08	0	0	0	0
W0T513	KLMA_20254	4.86704E-08	1.55639E-08	0	0	0	0	0	3.08216E-08	0	0	0	3.53278E-08
W0TAJ0	KLMA_40396	0	2.78939E-07	4.72447E-07	0	5.39328E-07	0	0	0	8.57858E-07	0	8.29239E-07	0
W0TD80	KLMA_40050	1.16072E-07	3.47854E-07	0	0	0	0	3.96785E-07	0	3.49458E-07	0	0	0
W0T6Y3	KLMA_20335	4.02928E-07	3.94446E-07	6.68085E-07	0	0	0	0	0	0	1.2617E-06	0	8.95336E-07
W0TF04	KLMA_60085	0	1.25973E-07	0	3.61502E-07	2.43567E-07	3.62888E-07	0	2.49467E-07	0	0	0	0
W0TGB8	KLMA_60535	0	0	0	6.14862E-08	4.14273E-08	6.17219E-08	0	4.24307E-08	0	6.85346E-08	0	0
W0TA30	KLMA_40251	2.4451E-07	2.39364E-07	0	0	0	0	0	0	0	0	2.32445E-07	0
W0T6R4	KLMA_20652	3.27819E-06	3.42437E-07	0	0	0	0	0	0	0	0	0	0
W0T2G6	KLMA_10140	6.26747E-07	1.87828E-06	0	0	0	0	0	3.71961E-06	0	0	0	0
W0TBD1	KLMA_50288	2.03918E-06	6.52093E-07	0	0	0	0	0	3.95325E-06	0	0	0	0
W0TFA7	KLMA_70207	3.40881E-07	6.42098E-07	0	0	0	0	0	0	0	0	0	0
W0TDQ9	KLMA_60491	6.66114E-07	6.52093E-07	0	0	0	0	2.27706E-06	1.29136E-06	0	0	0	0
W0TCR3	KLMA_30589	8.80341E-07	0	0	0	5.44312E-07	0	0	5.57495E-07	0	0	0	6.39002E-07
W0T593	KLMA_10606	1.49914E-07	1.46759E-07	8.1197E-08	0	0	0	0	0	0	0	0	0
W0THD2	KLMA_70378	7.82332E-08	7.65864E-08	1.29717E-07	0	0	0	0	0	2.35536E-07	0	0	0
W0T411	KLMA_10690	1.01307E-07	0	0	0	0	2.8569E-07	0	0	0	3.17224E-07	2.94828E-07	0
W0T761	KLMA_20802	7.14935E-08	0	0	0	0	0	0	4.52749E-08	0	0	0	5.18941E-08
W0T7Z1	KLMA_30235	2.39574E-08	0	0	0	4.53465E-08	0	0	4.64448E-08	0	0	6.9722E-08	0
W0T4S8	KLMA_10778	4.32008E-07	1.38148E-07	2.33985E-07	0	0	0	0	0	0	0	0	0
W0TCI7	KLMA_50099	0	1.25973E-07	2.13363E-07	0	0	0	0	0	0	4.02942E-07	0	2.85939E-07
W0TF38	KLMA_60125	0	3.06561E-07	0	0	0	0	0	0	1.60058E-07	0	0	0
W0T3V4	KLMA_10660	1.12502E-07	1.10134E-07	0	0	2.12944E-07	0	0	0	0	0	0	2.49988E-07
W0T797	KLMA_10347	6.19445E-08	6.06406E-08	0	0	1.17248E-07	1.74687E-07	0	0	0	0	0	0
0	0	0	4.08063E-08	6.91148E-08	0	0	0	0	8.08098E-08	1.25497E-07	0	0	0
W0TFF4	KLMA_60265	0	1.54452E-08	0	0	0	0	0	0	2.79798E-07	0	0	0
W0T7I7	KLMA_30292	1.88958E-07	5.66281E-07	3.13306E-07	0	0	0	0	0	0	0	0	0
W0T9G1	KLMA_40026	2.86249E-07	0	1.55039E-07	0	1.76987E-07	0	0	0	0	0	0	0
W0T7E2	KLMA_10392	1.29171E-06	4.13065E-07	6.99619E-07	0	0	0	0	0	0	0	0	0
W0TEQ8	KLMA_60272	9.37207E-08	2.99702E-08	0	0	0	0	0	0	9.21711E-08	0	0	0
W0T560	KLMA_10571	7.57984E-07	0	1.2568E-06	0	0	0	0	0	0	0	0	0
W0TGI0	KLMA_80154	0	0	0	0	0	0	0	6.17499E-08	5.64871E-07	0	0	0
0	0	3.05259E-06	0	0	0	0	0	3.40869E-06	1.93312E-06	0	0	0	0
W0T9P7	KLMA_40313	9.90565E-07	0	2.78832E-07	0	0	0	0	0	0	0	0	0
W0T9H8	KLMA_40258	0	0	0	0	1.46268E-07	7.11863E-08	0	0	7.59986E-08	0	0	0
W0T4Z8	KLMA_20239	1.88511E-07	3.13294E-08	0	0	0	0	0	0	0	0	0	0
W0T4U0	KLMA_20179	0	0	0	0	0	0	0	0	0	5.99088E-08	5.56793E-08	0
W0T7V3	KLMA_20408	8.80441E-08	0	0	0	0	0	0	2.8977E-08	0	0	0	0
W0TEI0	KLMA_70199	4.69301E-08	0	0	0	0	0	0	9.09808E-08	4.32539E-07	0	0	0
W0T7H6	KLMA_30282	5.05176E-08	4.94542E-08	8.3762E-08	0	0	0	1.72691E-07	0	0	0	0	0
W0TEM2	KLMA_60227	1.38472E-08	0	0	0	0	3.90498E-08	0	8.21801E-08	0	0	0	0
W0TCI9	KLMA_50486	4.67897E-08	4.58048E-08	7.75808E-08	0	0	0	0	0	0	0	1.3617E-07	0
W0TCI8	KLMA_60041	9.56961E-08	9.36817E-08	0	0	0	0	0	0	0	0	2.785E-07	2.12644E-07
W0TEK2	KLMA_40510	0	3.06018E-08	0	8.78177E-08	5.91685E-08	0	0	0	0	0	0	6.94617E-08
W0TBK6	KLMA_40369	7.24788E-08	0	0	0	0	0	0	1.40511E-07	6.68012E-07	0	0	0
W0T7I3	KLMA_10437	8.62538E-08	0	1.43015E-07	2.42311E-07	0	0	0	0	0	0	0	1.91662E-07
W0TFV1	KLMA_70397	3.10131E-07	9.91743E-08	0	0	0	0	0	0	0	0	0	2.25111E-07
W0T964	KLMA_30303	1.23338E-07	0	0	0	0	0	0	0	0	0	0	4.65278E-08
W0T4J7	KLMA_10678	0	0	0	0	0	0	0	4.91376E-08	7.63102E-08	0	0	0
W0THB9	KLMA_80142	0	6.08997E-07	0	5.70876E-07	0	0	0	3.93953E-07	0	0	0	0
W0T6U6	KLMA_30032	1.95874E-07	5.8701E-07	0	0	3.70751E-07	0	0	0	0	0	0	0
W0TCY9	KLMA_50022	0	0	0	0	6.01476E-08	8.96131E-08	0	0	0	0	0	0
W0TEL2	KLMA_70234	1.9803E-07	6.33263E-08	0	0	1.22441E-07	0	0	0	0	0	0	0
W0TC94	KLMA_50376	0	8.16168E-07	4.5156E-07	0	0	0	0	0	0	0	0	6.0516E-07
W0T7N8	KLMA_10497	2.5616E-07	0	4.24733E-07	0	0	0	0	4.96603E-07	7.71219E-07	0	0	0
W0T573	KLMA_20314	6.44519E-08	0	0	0	0	0	0	3.82508E-07	1.94045E-07	0	0	0
W0T9B4	KLMA_30700	0	0	0	0	0	5.19719E-08	0	3.5728E-08	0	5.77083E-08	0	4.09515E-08
W0T7I5	KLMA_30060	1.77463E-07	1.73727E-07	2.94247E-07	0	0	0	0	3.44037E-07	0	0	0	0
W0TCS8	KLMA_50576	1.9399E-07	0	5.46059E-08	0	0	0	0	0	0	0	0	0
W0TGR7	KLMA_80264	1.88958E-07	6.04252E-08	0	0	0	0	0	0	0	0	0	1.37156E-07
W0T3X8	KLMA_10488	5.11421E-07	5.00656E-07	0	0	0	0	0	0	0	0	0	0
W0TDE1	KLMA_60074	2.48297E-07	0	6.98925E-08	0	0	0	0	0	0	0	0	0
W0T8R6	KLMA_30138	0	0	3.47815E-08	0	0	0	0	4.0667E-08	6.31554E-08	6.56858E-08	0	0
W0TCS1	KLMA_40587	7.90965E-07	2.52936E-07	0	7.25847E-07	0	0	0	0	0	0	0	0
W0TDU3	KLMA_50322	2.98548E-08	0	0	0	0	0	0	5.78777E-08	0	0	8.68848E-08	6.63395E-08
W0TA42	KLMA_30386	2.55029E-08	2.49661E-08	4.22858E-08	0	0	0	0	4.94411E-08	0	0	0	0
W0T970	KLMA_30308	4.95012E-07	4.84592E-07	0	0	0	0	0	0	0	0	0	0
W0T7T5	KLMA_30180	0	9.89273E-07	0	0	3.24724E-07	0	0	0	0	0	0	0
W0TBP4	KLMA_40419	6.17492E-07	1.02624E-07	0	0	0	0	0	0	0	0	0	0
W0TGJ2	KLMA_70340	1.97307E-07	0	1.00151E-06	0	0	0	0	0	0	0	0	4.38431E-07
W0T7Y7	KLMA_20448	0	4.27982E-07	0	4.01192E-07	2.7031E-07	0	0	0	0	0	0	0
W0TCG2	KLMA_60011	7.57232E-08	4.36651E-07	0	0	0	0	0	0	0	0	0	0
W0TAM2	KLMA_50038	1.97307E-07	5.91304E-07	0	0	3.73462E-07	0	0	0	0	0	0	0
W0T9D2	KLMA_30368	0	3.92626E-08	0	1.12671E-07	2.32396E-07	0	0	0	0	0	0	0
W0TFJ7	KLMA_70307	2.65209E-07	2.59626E-07	0	0	0	0	0	0	0	0	0	0
W0TD18	KLMA_30704	0	8.94583E-07	0	0	5.65011E-07	0	1.02042E-06	0	0	0	0	0
W0TGR8	KLMA_70163	3.27357E-07	3.20466E-07	0	0	0	0	0	0	0	0	0	0
W0T8D2	KLMA_20623	1.75062E-07	1.71377E-07	2.90266E-07	0	0	0	0	3.39383E-07	0	0	0	0
W0TIV3	KLMA_70226	1.30875E-07	1.2812E-07	0	0	0	0	0	2.53719E-07	0	0	0	0
W0T767	KLMA_30157	1.45159E-08	1.42104E-08	0	0	0	4.09356E-08	0	0	0	0	0	0
W0T3U4	KLMA_10448	0	0	3.39461E-07	0	0	0	6.9986E-07	0	0	0	0	0
W0TB32	KLMA_40616	2.47601E-07	2.42389E-07	4.10542E-07	0	0	0	0	0	0	0	0	0
W0TB70	KLMA_50026	1.81166E-07	1.77352E-07	3.00386E-07	0	0	0	0	0	0	0	0	0
W0TDZ2	KLMA_50387	1.71558E-07	1.67947E-07	0	0	0	0	0	3.32589E-07	0	0	0	0
W0T796	KLMA_20455	0	0	0	0	1.73779E-07	0	3.13848E-07	1.77988E-07	0	0	0	0
0	0	0	0	0	0	1.46868E-07	2.18817E-07	0	0	2.33609E-07	0	0	0
W0T5Z5	KLMA_20584	4.39902E-08	0	7.29392E-08	0	0	0	0	0	1.32441E-07	0	0	0
W0TG55	KLMA_80316	2.28119E-07	0	0	0	0	0	0	0	0	2.33335E-07	0	0
W0TDE4	KLMA_40120	6.87323E-07	2.19793E-07	0	0	0	0	0	0	0	0	0	0
W0THQ0	KLMA_80015	4.12231E-08	0	0	0	0	0	1.40918E-07	0	1.2411E-07	0	0	0
W0TGP7	KLMA_80234	0	0	1.60064E-08	0	0	0	0	1.87149E-08	0	0	0	0
W0T789	KLMA_30182	3.3415E-08	3.27116E-08	0	0	6.32478E-08	0	0	0	0	0	0	0
W0T772	KLMA_20812	0	0	0	4.67249E-08	0	0	0	0	0	5.20812E-08	0	3.69583E-08
W0TFG2	KLMA_60275	1.93757E-07	0	0	0	0	0	0	0	1.90553E-07	0	0	0
W0TGU0	KLMA_60018	0	0	0	2.21601E-07	1.49307E-07	2.22451E-07	0	0	0	0	0	0
W0TEJ1	KLMA_60192	0	0	0	0	0	0	0	0	1.9911E-07	0	6.28709E-08	0
W0T6Y7	KLMA_20737	2.49871E-08	2.44612E-08	0	0	0	0	0	0	7.52286E-08	0	0	0
W0TFD1	KLMA_60240	3.63738E-08	3.56081E-08	0	0	0	0	0	7.05158E-08	0	0	0	0
W0T917	KLMA_20131	0	4.08279E-07	0	0	0	0	1.42568E-06	8.08525E-07	0	0	0	0
W0TDY8	KLMA_50634	0	2.18065E-07	0	0	0	0	0	1.322E-06	0	0	0	0
W0TBK8	KLMA_50373	0	0	0	1.39063E-06	0	0	0	9.59652E-07	0	0	0	0
W0TGW2	KLMA_80314	3.07157E-07	3.00691E-07	5.0929E-07	0	0	0	0	0	0	0	0	0
W0THA5	KLMA_80127	1.5178E-07	4.54865E-07	0	0	0	0	0	0	0	0	0	0
W0T737	KLMA_20395	9.49408E-07	3.03603E-07	0	0	0	0	0	0	0	0	0	0
W0TGT5	KLMA_70183	0	0	0	0	0	0	0	0	0	1.57027E-06	0	3.63997E-07
W0T9V6	KLMA_30306	5.28729E-07	5.17599E-07	0	0	0	0	1.80742E-06	0	0	0	0	0
W0T7X0	KLMA_30422	1.72713E-07	1.69078E-07	0	0	0	0	0	0	0	0	5.02639E-07	0
W0TIR3	KLMA_70181	0	0	8.24634E-08	0	9.41371E-08	0	0	9.64172E-08	0	0	0	0
W0TAL5	KLMA_30531	1.4497E-07	4.63588E-08	0	0	0	0	0	0	0	0	0	0
0	0	4.05474E-08	0	0	0	0	0	0	0	0	0	1.18003E-07	9.00993E-08
W0TAC8	KLMA_20601	4.98118E-08	1.59289E-08	0	0	0	0	0	0	0	0	0	0
W0TF15	KLMA_70097	1.33129E-07	3.98972E-07	0	0	0	0	0	0	0	0	0	0
W0T850	KLMA_30300	4.93246E-08	0	0	0	0	0	0	0	0	0	0	0
W0T2F8	KLMA_10130	1.48995E-07	1.45859E-07	2.47045E-07	0	0	0	0	0	0	0	0	0
W0TBM4	KLMA_40394	1.31211E-06	0	0	0	0	0	0	0	0	0	0	0
W0T4Z5	KLMA_10506	3.01275E-08	0	0	0	0	0	0	0	2.77675E-07	0	0	0
W0T6S3	KLMA_20300	0	6.08573E-08	0	0	0	0	0	1.20517E-07	0	0	0	1.38137E-07
W0TDZ7	KLMA_40285	0	0	0	0	5.45179E-08	0	0	0	8.67164E-08	9.01908E-08	0	0
W0T5R7	KLMA_10761	0	0	0	0	4.57986E-08	6.82347E-08	0	0	0	0	7.04172E-08	0
W0TE33	KLMA_50432	1.91676E-07	1.87641E-07	0	0	0	0	0	3.71592E-07	0	0	0	0
0	0	0	0	0	0	0	0	0	7.10612E-08	3.37838E-07	0	0	0
W0TA93	KLMA_40533	0	0	3.96447E-08	0	0	0	0	0	2.20371E-07	0	0	0
W0T8K6	KLMA_20693	0	0	0	0	4.91788E-08	0	0	0	7.8224E-08	8.13582E-08	0	0
W0T7B8	KLMA_30217	5.70885E-08	0	0	5.23886E-08	0	0	0	0	0	0	0	0
0	0	0	1.77422E-08	3.00505E-08	0	3.43045E-08	0	0	0	0	0	0	0
W0T8Q7	KLMA_30128	0	0	0	0	0	0	0	0	0	1.57042E-08	1.45955E-08	1.11442E-08
W0T9K9	KLMA_40268	0	6.13554E-07	0	0	3.87515E-07	0	0	0	0	0	0	0
W0TEH4	KLMA_40480	2.69279E-08	0	4.46484E-08	0	0	0	0	5.22035E-08	0	0	0	0
W0TGS5	KLMA_70173	0	9.15371E-08	0	0	0	8.07236E-07	0	0	0	0	0	0
W0TDV1	KLMA_50337	0	0	0	0	0	0	0	2.70362E-07	1.28535E-06	0	0	0
W0T6A9	KLMA_20482	1.08011E-07	0	0	0	0	0	0	2.09395E-07	3.25188E-07	0	0	0
W0TFD9	KLMA_50145	0	6.22836E-07	0	0	0	0	0	4.02906E-07	0	0	0	0
W0T4D2	KLMA_10643	0	8.46146E-07	0	0	5.34418E-07	0	0	0	0	0	0	0
W0T749	KLMA_20792	0	1.16745E-06	0	0	0	0	0	7.55212E-07	0	0	0	0
0	0	3.75206E-08	0	0	0	0	0	0	0	0	1.17489E-07	1.09194E-07	0
W0TAA7	KLMA_40296	9.84367E-08	9.63647E-08	1.63216E-07	0	0	0	0	0	0	0	0	0
W0TBV9	KLMA_50478	1.16072E-07	1.13629E-07	1.92457E-07	0	0	0	0	0	0	0	0	0
W0TEC7	KLMA_60117	0	0	0	0	5.16261E-08	7.69171E-08	0	0	0	0	0	0
W0T718	KLMA_20153	0	0	1.12565E-07	0	0	0	0	0	0	0	6.04835E-07	0
W0TFN3	KLMA_50250	0	0	0	0	0	0	0	3.82017E-08	5.93268E-08	6.17038E-08	0	0
W0T343	KLMA_10178	0	0	0	0	5.3214E-08	7.92828E-08	0	0	8.46424E-08	0	0	0
W0T6G2	KLMA_20195	2.26307E-07	6.78214E-07	0	0	0	0	0	0	0	0	0	0
W0TBX8	KLMA_40509	0	0	0	1.27978E-07	8.62274E-08	0	0	8.83159E-08	0	0	0	0
W0TCT2	KLMA_40597	0	0	0	8.79733E-07	1.93621E-07	0	0	0	0	0	0	0
W0TC43	KLMA_40327	1.6186E-06	5.17599E-07	0	0	0	0	0	0	0	0	0	0
W0T574	KLMA_10329	0	0	0	0	0	0	0	4.24307E-08	0	0	1.94993E-07	0
W0T565	KLMA_10319	2.97199E-08	0	4.92778E-08	8.34915E-08	0	0	0	0	0	0	0	0
W0TE84	KLMA_60072	7.30518E-08	7.15141E-08	0	2.05223E-07	0	0	0	0	0	0	0	0
W0T6D3	KLMA_20507	0	0	0	0	2.19702E-07	0	0	6.88865E-07	0	0	0	0
W0TA77	KLMA_30426	0	0	0	1.17428E-07	7.91193E-08	1.17879E-07	0	0	0	0	0	0
W0TKD3	KLMA_80318	0	0	0	0	0	1.20561E-07	0	8.28794E-08	1.28711E-07	0	0	0
W0TA21	KLMA_30366	0	2.22156E-06	0	0	0	0	0	0	0	0	0	0
W0TEQ7	KLMA_40575	9.54733E-08	3.05306E-08	0	0	0	0	0	0	0	0	0	0
W0TD20	KLMA_50057	0	0	0	0	0	0	0	0	4.6643E-08	4.85118E-08	0	3.44254E-08
W0T492	KLMA_10024	2.99273E-06	9.5702E-07	0	0	0	0	0	0	0	0	0	0
W0T744	KLMA_20787	1.88288E-07	6.0211E-08	0	0	0	0	0	0	0	0	0	0
W0TDK0	KLMA_60134	3.694E-08	3.61624E-08	0	0	0	0	0	0	1.11215E-07	0	0	0
W0TFC4	KLMA_60230	2.20148E-07	0	0	0	1.36117E-07	0	0	0	0	0	0	0
W0T8M5	KLMA_30093	6.4268E-07	0	0	0	0	0	0	0	0	0	0	0
W0TDH1	KLMA_40145	0	0	6.87311E-08	0	0	1.16898E-07	0	0	0	0	1.20637E-07	0
W0T9A2	KLMA_30690	4.29456E-07	1.37332E-07	0	0	0	0	0	0	0	0	0	0
W0TFN6	KLMA_60350	3.33339E-08	1.06596E-08	0	0	0	0	0	0	0	0	0	0
W0TBU9	KLMA_50468	0	5.1542E-08	0	0	9.96563E-08	1.48477E-07	0	0	0	0	0	0
W0TC89	KLMA_30429	6.12947E-07	1.96009E-07	0	0	0	0	0	0	0	0	0	0
W0T5E0	KLMA_10414	3.61011E-07	1.15445E-07	0	0	0	0	0	0	0	0	0	0
W0TEI9	KLMA_40495	0	1.08451E-07	1.83687E-07	0	0	0	0	0	0	0	0	2.46169E-07
W0TE34	KLMA_40330	0	1.46453E-06	0	0	0	0	0	0	0	0	0	0
W0TB35	KLMA_40239	1.33129E-07	1.30327E-07	2.20739E-07	0	0	0	0	0	0	0	0	0
W0TFE6	KLMA_70257	1.66324E-08	0	0	0	0	0	0	3.22442E-08	0	0	4.84043E-08	0
W0THW6	KLMA_80085	0	1.21673E-06	0	0	0	0	0	0	0	0	0	0
W0TG92	KLMA_80356	8.36767E-08	2.50768E-07	0	0	0	0	0	0	0	0	0	0
W0TC17	KLMA_40549	5.77719E-08	5.65559E-08	0	0	1.09351E-07	0	0	0	0	0	0	0
W0T4K7	KLMA_10134	2.21011E-07	7.06754E-08	0	0	0	0	0	0	0	0	0	0
W0TF21	KLMA_50060	1.17927E-07	0	0	0	0	0	0	2.28618E-07	0	0	0	0
0	0	2.74786E-07	0	0	0	0	7.74912E-07	0	0	0	0	0	0
W0T6H4	KLMA_20205	0	0	0	0	0	0	2.32951E-07	0	0	0	0	0
W0TDC6	KLMA_40105	0	0	0	0	1.03633E-07	0	0	0	0	0	0	1.21662E-07
W0T812	KLMA_10612	0	0	0	0	2.22032E-07	3.30802E-07	0	0	0	0	0	0
W0T7L1	KLMA_30095	1.09353E-06	0	0	0	0	0	0	0	0	0	0	0
W0T8W0	KLMA_20793	0	1.98933E-07	0	0	0	0	0	0	0	0	0	4.5155E-07
W0TGF7	KLMA_70023	0	0	0	0	0	0	0	0	0	0	3.68283E-07	2.81196E-07
W0TBS1	KLMA_30254	0	3.01784E-08	0	0	0	8.69345E-08	0	0	0	0	0	0
W0TDS7	KLMA_40255	0	2.26932E-07	0	0	0	0	0	0	6.97914E-07	0	0	0
W0TD54	KLMA_60281	0	0	0	0	0	0	0	0	2.42487E-07	0	0	0
W0T2Q5	KLMA_10073	0	1.42104E-08	0	0	0	0	0	0	4.37029E-08	0	0	0
W0TI58	KLMA_80200	0	0	2.10993E-07	0	0	0	4.35001E-07	0	0	0	0	0
W0T6Z7	KLMA_10232	0	0	0	0	0	0	0	0	3.49185E-08	0	0	0
W0T6F4	KLMA_20527	3.72816E-07	0	0	0	0	0	0	7.22757E-07	0	0	0	0
W0T2W9	KLMA_10305	1.84995E-07	1.81101E-07	0	0	0	0	0	0	0	0	0	0
W0T976	KLMA_30660	0	1.19868E-07	0	0	0	0	4.18572E-07	0	0	0	0	0
W0TGA5	KLMA_50500	0	0	0	0	0	1.99668E-07	0	0	2.13166E-07	0	0	0
W0T8A3	KLMA_30532	0	7.2972E-07	0	0	0	0	0	0	0	0	0	0
W0TF78	KLMA_70167	0	5.70331E-07	0	0	1.10273E-06	0	0	0	0	0	0	0
W0T6E3	KLMA_20517	0	2.0735E-07	0	0	0	0	0	0	0	0	0	0
W0T5G4	KLMA_20212	0	8.74791E-08	0	0	0	0	0	1.73237E-07	0	0	0	0
W0T5W7	KLMA_20549	0	0	0	0	0	0	0	0	0	0	7.85338E-08	5.99632E-08
0	0	4.7642E-07	4.66392E-07	0	0	0	0	0	0	0	0	0	0
W0TEL8	KLMA_40530	0	0	0	0	5.44312E-07	8.10962E-07	0	0	0	0	0	0
W0TH63	KLMA_60158	3.04229E-07	2.97825E-07	0	0	0	0	0	0	0	0	0	0
W0TF51	KLMA_70414	0	1.47667E-07	0	0	0	0	0	0	4.5414E-07	0	0	0
W0T4K9	KLMA_10693	0	2.19993E-08	0	0	0	6.33731E-08	0	0	0	0	0	0
W0TF53	KLMA_50090	0	0	0	8.29283E-08	5.58743E-08	0	0	0	0	0	0	0
